Fecha,Precio Diario del Dólar-EUA,Precio
12/3/2003,Compra,17.7120
12/4/2003,Compra,17.7111
12/5/2003,Compra,17.7126
12/8/2003,Compra,17.7130
12/9/2003,Compra,17.7134
12/10/2003,Compra,17.7255
12/11/2003,Compra,17.7259
12/12/2003,Compra,17.7258
12/15/2003,Compra,17.7258
12/16/2003,Compra,17.7260
12/17/2003,Compra,17.7348
12/18/2003,Compra,17.7349
12/19/2003,Compra,17.7345
12/22/2003,Compra,17.7351
12/23/2003,Compra,17.7356
12/24/2003,Compra,17.7471
12/26/2003,Compra,17.7450
12/29/2003,Compra,17.7455
12/30/2003,Compra,17.7476
12/31/2003,Compra,17.7481
1/2/2004,Compra,17.7482
1/5/2004,Compra,17.7590
1/6/2004,Compra,17.7596
1/7/2004,Compra,17.7597
1/8/2004,Compra,17.7600
1/9/2004,Compra,17.7604
1/12/2004,Compra,17.7732
1/13/2004,Compra,17.7733
1/14/2004,Compra,17.7736
1/15/2004,Compra,17.7720
1/16/2004,Compra,17.7734
1/19/2004,Compra,17.7910
1/20/2004,Compra,17.7896
1/21/2004,Compra,17.7914
1/22/2004,Compra,17.7831
1/23/2004,Compra,17.7912
1/26/2004,Compra,17.8166
1/27/2004,Compra,17.8160
1/28/2004,Compra,17.8174
1/29/2004,Compra,17.8169
1/30/2004,Compra,17.8176
2/2/2004,Compra,17.8343
2/3/2004,Compra,17.8344
2/4/2004,Compra,17.8353
2/5/2004,Compra,17.8349
2/6/2004,Compra,17.8351
2/9/2004,Compra,17.8519
2/10/2004,Compra,17.8517
2/11/2004,Compra,17.8525
2/12/2004,Compra,17.8525
2/13/2004,Compra,17.8528
2/16/2004,Compra,17.8622
2/17/2004,Compra,17.8635
2/18/2004,Compra,17.8642
2/19/2004,Compra,17.8640
2/20/2004,Compra,17.8640
2/23/2004,Compra,17.8780
2/24/2004,Compra,17.8774
2/25/2004,Compra,17.8793
2/26/2004,Compra,17.8792
2/27/2004,Compra,17.8797
3/1/2004,Compra,17.8996
3/2/2004,Compra,17.9004
3/3/2004,Compra,17.9004
3/4/2004,Compra,17.9003
3/5/2004,Compra,17.9011
3/8/2004,Compra,17.9264
3/9/2004,Compra,17.9269
3/10/2004,Compra,17.9272
3/11/2004,Compra,17.9271
3/12/2004,Compra,17.9278
3/15/2004,Compra,17.9461
3/16/2004,Compra,17.9488
3/17/2004,Compra,17.9503
3/18/2004,Compra,17.9513
3/19/2004,Compra,17.9520
3/22/2004,Compra,17.9663
3/23/2004,Compra,17.9685
3/24/2004,Compra,17.9688
3/25/2004,Compra,17.9689
3/26/2004,Compra,17.9688
3/29/2004,Compra,17.9844
3/30/2004,Compra,17.9835
3/31/2004,Compra,17.9848
4/1/2004,Compra,17.9849
4/2/2004,Compra,17.9852
4/5/2004,Compra,18.0042
4/6/2004,Compra,18.0045
4/12/2004,Compra,18.0044
4/13/2004,Compra,18.0047
4/14/2004,Compra,18.0037
4/15/2004,Compra,18.0175
4/16/2004,Compra,18.0197
4/19/2004,Compra,18.0211
4/20/2004,Compra,18.0191
4/21/2004,Compra,18.0208
4/22/2004,Compra,18.0433
4/23/2004,Compra,18.0421
4/26/2004,Compra,18.0445
4/27/2004,Compra,18.0448
4/28/2004,Compra,18.0454
4/29/2004,Compra,18.0643
4/30/2004,Compra,18.0652
5/3/2004,Compra,18.0654
5/4/2004,Compra,18.0657
5/5/2004,Compra,18.0657
5/6/2004,Compra,18.0808
5/7/2004,Compra,18.0803
5/10/2004,Compra,18.0807
5/11/2004,Compra,18.0819
5/12/2004,Compra,18.0820
5/13/2004,Compra,18.0905
5/14/2004,Compra,18.0916
5/17/2004,Compra,18.0920
5/18/2004,Compra,18.0937
5/19/2004,Compra,18.0927
5/20/2004,Compra,18.1172
5/21/2004,Compra,18.1197
5/24/2004,Compra,18.1180
5/25/2004,Compra,18.1206
5/26/2004,Compra,18.1215
5/27/2004,Compra,18.1335
5/28/2004,Compra,18.1330
5/31/2004,Compra,18.1345
6/1/2004,Compra,18.1339
6/2/2004,Compra,18.1348
6/3/2004,Compra,18.1476
6/4/2004,Compra,18.1475
6/7/2004,Compra,18.1482
6/8/2004,Compra,18.1474
6/9/2004,Compra,18.1484
6/10/2004,Compra,18.1620
6/11/2004,Compra,18.1626
6/14/2004,Compra,18.1618
6/15/2004,Compra,18.1627
6/16/2004,Compra,18.1630
6/17/2004,Compra,18.1798
6/18/2004,Compra,18.1807
6/21/2004,Compra,18.1794
6/22/2004,Compra,18.1808
6/23/2004,Compra,18.1819
6/24/2004,Compra,18.1940
6/25/2004,Compra,18.1999
6/28/2004,Compra,18.2006
6/29/2004,Compra,18.2010
6/30/2004,Compra,18.2012
7/1/2004,Compra,18.2127
7/2/2004,Compra,18.2123
7/5/2004,Compra,18.2135
7/6/2004,Compra,18.2137
7/7/2004,Compra,18.2112
7/8/2004,Compra,18.2290
7/9/2004,Compra,18.2281
7/12/2004,Compra,18.2292
7/13/2004,Compra,18.2287
7/14/2004,Compra,18.2296
7/15/2004,Compra,18.2412
7/16/2004,Compra,18.2425
7/19/2004,Compra,18.2422
7/20/2004,Compra,18.2426
7/21/2004,Compra,18.2429
7/22/2004,Compra,18.2603
7/23/2004,Compra,18.2591
7/26/2004,Compra,18.2604
7/27/2004,Compra,18.2606
7/28/2004,Compra,18.2609
7/29/2004,Compra,18.2777
7/30/2004,Compra,18.2779
8/2/2004,Compra,18.2782
8/3/2004,Compra,18.2784
8/4/2004,Compra,18.2787
8/5/2004,Compra,18.3078
8/6/2004,Compra,18.3078
8/9/2004,Compra,18.3068
8/10/2004,Compra,18.3090
8/11/2004,Compra,18.3088
8/12/2004,Compra,18.3309
8/13/2004,Compra,18.3303
8/16/2004,Compra,18.3306
8/17/2004,Compra,18.3315
8/18/2004,Compra,18.3320
8/19/2004,Compra,18.3446
8/20/2004,Compra,18.3448
8/23/2004,Compra,18.3452
8/24/2004,Compra,18.3452
8/25/2004,Compra,18.3458
8/26/2004,Compra,18.3615
8/27/2004,Compra,18.3614
8/30/2004,Compra,18.3610
8/31/2004,Compra,18.3618
9/1/2004,Compra,18.3623
9/2/2004,Compra,18.3792
9/3/2004,Compra,18.3833
9/6/2004,Compra,18.3837
9/7/2004,Compra,18.3839
9/8/2004,Compra,18.3849
9/9/2004,Compra,18.4043
9/10/2004,Compra,18.4048
9/13/2004,Compra,18.4048
9/14/2004,Compra,18.4055
9/16/2004,Compra,18.4060
9/17/2004,Compra,18.4200
9/20/2004,Compra,18.4191
9/21/2004,Compra,18.4204
9/22/2004,Compra,18.4208
9/23/2004,Compra,18.4211
9/24/2004,Compra,18.4392
9/27/2004,Compra,18.4408
9/28/2004,Compra,18.4400
9/29/2004,Compra,18.4407
9/30/2004,Compra,18.4412
10/1/2004,Compra,18.4588
10/4/2004,Compra,18.4601
10/5/2004,Compra,18.4588
10/6/2004,Compra,18.4597
10/7/2004,Compra,18.4590
10/8/2004,Compra,18.4747
10/11/2004,Compra,18.4757
10/12/2004,Compra,18.4765
10/13/2004,Compra,18.4764
10/14/2004,Compra,18.4774
10/15/2004,Compra,18.4932
10/18/2004,Compra,18.4923
10/19/2004,Compra,18.4937
10/20/2004,Compra,18.4938
10/21/2004,Compra,18.4938
10/22/2004,Compra,18.5068
10/25/2004,Compra,18.5078
10/26/2004,Compra,18.4881
10/27/2004,Compra,18.5076
10/28/2004,Compra,18.5085
10/29/2004,Compra,18.5143
11/1/2004,Compra,18.5145
11/2/2004,Compra,18.5145
11/3/2004,Compra,18.5148
11/4/2004,Compra,18.5152
11/5/2004,Compra,18.5226
11/8/2004,Compra,18.5221
11/9/2004,Compra,18.5233
11/10/2004,Compra,18.5235
11/11/2004,Compra,18.5236
11/12/2004,Compra,18.5375
11/15/2004,Compra,18.5367
11/16/2004,Compra,18.5378
11/17/2004,Compra,18.5377
11/18/2004,Compra,18.5380
11/19/2004,Compra,18.5482
11/22/2004,Compra,18.5485
11/23/2004,Compra,18.5490
11/24/2004,Compra,18.5489
11/25/2004,Compra,18.5493
11/26/2004,Compra,18.5621
11/29/2004,Compra,18.5626
11/30/2004,Compra,18.5626
12/1/2004,Compra,18.5630
12/2/2004,Compra,18.5632
12/3/2004,Compra,18.5707
12/6/2004,Compra,18.5711
12/7/2004,Compra,18.5710
12/8/2004,Compra,18.5712
12/9/2004,Compra,18.5714
12/10/2004,Compra,18.5818
12/13/2004,Compra,18.5820
12/14/2004,Compra,18.5823
12/15/2004,Compra,18.5824
12/16/2004,Compra,18.5826
12/17/2004,Compra,18.6030
12/20/2004,Compra,18.6039
12/21/2004,Compra,18.6034
12/22/2004,Compra,18.6047
12/23/2004,Compra,18.6051
12/24/2004,Compra,18.6195
12/27/2004,Compra,18.6203
12/28/2004,Compra,18.6200
12/29/2004,Compra,18.6203
12/30/2004,Compra,18.6213
12/31/2004,Compra,18.6327
1/3/2005,Compra,18.6322
1/4/2005,Compra,18.6320
1/5/2005,Compra,18.6324
1/6/2005,Compra,18.6325
1/7/2005,Compra,18.6329
1/10/2005,Compra,18.6444
1/11/2005,Compra,18.6449
1/12/2005,Compra,18.6446
1/13/2005,Compra,18.6447
1/14/2005,Compra,18.6453
1/17/2005,Compra,18.6685
1/18/2005,Compra,18.6582
1/19/2005,Compra,18.6705
1/20/2005,Compra,18.6693
1/21/2005,Compra,18.6704
1/24/2005,Compra,18.6873
1/25/2005,Compra,18.6870
1/26/2005,Compra,18.6869
1/27/2005,Compra,18.6874
1/28/2005,Compra,18.6877
1/31/2005,Compra,18.7026
2/1/2005,Compra,18.7028
2/2/2005,Compra,18.7040
2/3/2005,Compra,18.7032
2/4/2005,Compra,18.7042
2/7/2005,Compra,18.7178
2/8/2005,Compra,18.7174
2/9/2005,Compra,18.7181
2/10/2005,Compra,18.7175
2/11/2005,Compra,18.7181
2/14/2005,Compra,18.7308
2/15/2005,Compra,18.7313
2/16/2005,Compra,18.7307
2/17/2005,Compra,18.7310
2/18/2005,Compra,18.7311
2/21/2005,Compra,18.7437
2/22/2005,Compra,18.7445
2/23/2005,Compra,18.7439
2/24/2005,Compra,18.7441
2/25/2005,Compra,18.7450
2/28/2005,Compra,18.7531
3/1/2005,Compra,18.7531
3/2/2005,Compra,18.7529
3/3/2005,Compra,18.7530
3/4/2005,Compra,18.7534
3/7/2005,Compra,18.7582
3/8/2005,Compra,18.7583
3/9/2005,Compra,18.7583
3/10/2005,Compra,18.7584
3/11/2005,Compra,18.7585
3/14/2005,Compra,18.7685
3/15/2005,Compra,18.7678
3/16/2005,Compra,18.7681
3/17/2005,Compra,18.7691
3/18/2005,Compra,18.7691
3/21/2005,Compra,18.7726
3/22/2005,Compra,18.7730
3/23/2005,Compra,18.7730
3/28/2005,Compra,18.7728
3/29/2005,Compra,18.7703
3/30/2005,Compra,18.7731
3/31/2005,Compra,18.7824
4/1/2005,Compra,18.7842
4/4/2005,Compra,18.7843
4/5/2005,Compra,18.7845
4/6/2005,Compra,18.7852
4/7/2005,Compra,18.8026
4/8/2005,Compra,18.8026
4/11/2005,Compra,18.8040
4/12/2005,Compra,18.8040
4/13/2005,Compra,18.8046
4/14/2005,Compra,18.8180
4/15/2005,Compra,18.8168
4/18/2005,Compra,18.8189
4/19/2005,Compra,18.8187
4/20/2005,Compra,18.8187
4/21/2005,Compra,18.8315
4/22/2005,Compra,18.8315
4/25/2005,Compra,18.8321
4/26/2005,Compra,18.8315
4/27/2005,Compra,18.8326
4/28/2005,Compra,18.8442
4/29/2005,Compra,18.8426
5/2/2005,Compra,18.8446
5/3/2005,Compra,18.8525
5/4/2005,Compra,18.8447
5/5/2005,Compra,18.8545
5/6/2005,Compra,18.8536
5/9/2005,Compra,18.8540
5/10/2005,Compra,18.8545
5/11/2005,Compra,18.8542
5/12/2005,Compra,18.8567
5/13/2005,Compra,18.8551
5/16/2005,Compra,18.8568
5/17/2005,Compra,18.8570
5/18/2005,Compra,18.8570
5/19/2005,Compra,18.8568
5/20/2005,Compra,18.8569
5/23/2005,Compra,18.8570
5/24/2005,Compra,18.8571
5/25/2005,Compra,18.8571
5/26/2005,Compra,18.8569
5/27/2005,Compra,18.8569
5/30/2005,Compra,18.8570
5/31/2005,Compra,18.8569
6/1/2005,Compra,18.8248
6/2/2005,Compra,18.8569
6/3/2005,Compra,18.8569
6/6/2005,Compra,18.8569
6/7/2005,Compra,18.8570
6/8/2005,Compra,18.8570
6/9/2005,Compra,18.8611
6/10/2005,Compra,18.8612
6/13/2005,Compra,18.8613
6/14/2005,Compra,18.8612
6/15/2005,Compra,18.8615
6/16/2005,Compra,18.8644
6/17/2005,Compra,18.8649
6/20/2005,Compra,18.8649
6/21/2005,Compra,18.8650
6/22/2005,Compra,18.8650
6/23/2005,Compra,18.8649
6/24/2005,Compra,18.8649
6/27/2005,Compra,18.8650
6/28/2005,Compra,18.8650
6/29/2005,Compra,18.8650
6/30/2005,Compra,18.8649
7/1/2005,Compra,18.8650
7/4/2005,Compra,18.8650
7/5/2005,Compra,18.8650
7/6/2005,Compra,18.8650
7/7/2005,Compra,18.8643
7/8/2005,Compra,18.8649
7/11/2005,Compra,18.8650
7/12/2005,Compra,18.8649
7/13/2005,Compra,18.8650
7/14/2005,Compra,18.8691
7/15/2005,Compra,18.8690
7/18/2005,Compra,18.8692
7/19/2005,Compra,18.8693
7/20/2005,Compra,18.8693
7/21/2005,Compra,18.8693
7/22/2005,Compra,18.8693
7/25/2005,Compra,18.8692
7/26/2005,Compra,18.8692
7/27/2005,Compra,18.8693
7/28/2005,Compra,18.8692
7/29/2005,Compra,18.8693
8/1/2005,Compra,18.8693
8/2/2005,Compra,18.8693
8/3/2005,Compra,18.8694
8/4/2005,Compra,18.8693
8/5/2005,Compra,18.8693
8/8/2005,Compra,18.8693
8/9/2005,Compra,18.8693
8/10/2005,Compra,18.8693
8/11/2005,Compra,18.8692
8/12/2005,Compra,18.8692
8/15/2005,Compra,18.8693
8/16/2005,Compra,18.8692
8/17/2005,Compra,18.8693
8/18/2005,Compra,18.8713
8/19/2005,Compra,18.8716
8/22/2005,Compra,18.8715
8/23/2005,Compra,18.8715
8/24/2005,Compra,18.8717
8/25/2005,Compra,18.8716
8/26/2005,Compra,18.8717
8/29/2005,Compra,18.8717
8/30/2005,Compra,18.8717
8/31/2005,Compra,18.8717
9/1/2005,Compra,18.8750
9/2/2005,Compra,18.8751
9/5/2005,Compra,18.8753
9/6/2005,Compra,18.8753
9/7/2005,Compra,18.8754
9/8/2005,Compra,18.8780
9/9/2005,Compra,18.8781
9/12/2005,Compra,18.8782
9/13/2005,Compra,18.8783
9/14/2005,Compra,18.8783
9/16/2005,Compra,18.8803
9/19/2005,Compra,18.8803
9/20/2005,Compra,18.8802
9/21/2005,Compra,18.8804
9/22/2005,Compra,18.8804
9/23/2005,Compra,18.8852
9/26/2005,Compra,18.8851
9/27/2005,Compra,18.8852
9/28/2005,Compra,18.8853
9/29/2005,Compra,18.8854
9/30/2005,Compra,18.8900
10/4/2005,Compra,18.8900
10/5/2005,Compra,18.8900
10/6/2005,Compra,18.8899
10/7/2005,Compra,18.8901
10/10/2005,Compra,18.8947
10/11/2005,Compra,18.8947
10/12/2005,Compra,18.8950
10/13/2005,Compra,18.8953
10/14/2005,Compra,18.8952
10/17/2005,Compra,18.8952
10/18/2005,Compra,18.8952
10/19/2005,Compra,18.8955
10/20/2005,Compra,18.8953
10/21/2005,Compra,18.8954
10/24/2005,Compra,18.8954
10/25/2005,Compra,18.8952
10/26/2005,Compra,18.8951
10/27/2005,Compra,18.8953
10/28/2005,Compra,18.8953
10/31/2005,Compra,18.8953
11/1/2005,Compra,18.8953
11/2/2005,Compra,18.8952
11/3/2005,Compra,18.8953
11/4/2005,Compra,18.8953
11/7/2005,Compra,18.8952
11/8/2005,Compra,18.8953
11/9/2005,Compra,18.8951
11/10/2005,Compra,18.8950
11/11/2005,Compra,18.8952
11/14/2005,Compra,18.8948
11/15/2005,Compra,18.8953
11/16/2005,Compra,18.8952
11/17/2005,Compra,18.8952
11/18/2005,Compra,18.8954
11/21/2005,Compra,18.8952
11/22/2005,Compra,18.8952
11/23/2005,Compra,18.8953
11/24/2005,Compra,18.8953
11/25/2005,Compra,18.8953
11/28/2005,Compra,18.8952
11/29/2005,Compra,18.8952
11/30/2005,Compra,18.8953
12/1/2005,Compra,18.8952
12/2/2005,Compra,18.8953
12/5/2005,Compra,18.8965
12/6/2005,Compra,18.8952
12/7/2005,Compra,18.8953
12/8/2005,Compra,18.8953
12/9/2005,Compra,18.8953
12/12/2005,Compra,18.8953
12/13/2005,Compra,18.8953
12/14/2005,Compra,18.8953
12/15/2005,Compra,18.8952
12/16/2005,Compra,18.8952
12/19/2005,Compra,18.8953
12/20/2005,Compra,18.8952
12/21/2005,Compra,18.8953
12/22/2005,Compra,18.8952
12/23/2005,Compra,18.8953
12/26/2005,Compra,18.8953
12/27/2005,Compra,18.8952
12/28/2005,Compra,18.8952
12/29/2005,Compra,18.8952
12/30/2005,Compra,18.8952
1/3/2006,Compra,18.8953
1/4/2006,Compra,18.8952
1/5/2006,Compra,18.8953
1/6/2006,Compra,18.8953
1/9/2006,Compra,18.8953
1/10/2006,Compra,18.8953
1/11/2006,Compra,18.8952
1/12/2006,Compra,18.8953
1/13/2006,Compra,18.8952
1/16/2006,Compra,18.8952
1/17/2006,Compra,18.8952
1/18/2006,Compra,18.8952
1/19/2006,Compra,18.8952
1/20/2006,Compra,18.8953
1/23/2006,Compra,18.8953
1/24/2006,Compra,18.8953
1/25/2006,Compra,18.8952
1/26/2006,Compra,18.8952
1/27/2006,Compra,18.8953
1/30/2006,Compra,18.8953
1/31/2006,Compra,18.8952
2/1/2006,Compra,18.8953
2/2/2006,Compra,18.8952
2/3/2006,Compra,18.8952
2/6/2006,Compra,18.8952
2/7/2006,Compra,18.8952
2/8/2006,Compra,18.8953
2/9/2006,Compra,18.8952
2/10/2006,Compra,18.8952
2/13/2006,Compra,18.8952
2/14/2006,Compra,18.8952
2/15/2006,Compra,18.8953
2/16/2006,Compra,18.8952
2/17/2006,Compra,18.8952
2/20/2006,Compra,18.8953
2/21/2006,Compra,18.8952
2/22/2006,Compra,18.8952
2/23/2006,Compra,18.8952
2/24/2006,Compra,18.8952
2/27/2006,Compra,18.8952
2/28/2006,Compra,18.8952
3/1/2006,Compra,18.8952
3/2/2006,Compra,18.8952
3/3/2006,Compra,18.8952
3/6/2006,Compra,18.8953
3/7/2006,Compra,18.8953
3/8/2006,Compra,18.8952
3/9/2006,Compra,18.8952
3/10/2006,Compra,18.8953
3/13/2006,Compra,18.8952
3/14/2006,Compra,18.8976
3/15/2006,Compra,18.8952
3/16/2006,Compra,18.8953
3/17/2006,Compra,18.8954
3/20/2006,Compra,18.8952
3/21/2006,Compra,18.8953
3/22/2006,Compra,18.8952
3/23/2006,Compra,18.8952
3/24/2006,Compra,18.8952
3/27/2006,Compra,18.8952
3/28/2006,Compra,18.8952
3/29/2006,Compra,18.8953
3/30/2006,Compra,18.8952
3/31/2006,Compra,18.8952
4/3/2006,Compra,18.8952
4/4/2006,Compra,18.8952
4/5/2006,Compra,18.8953
4/6/2006,Compra,18.8953
4/7/2006,Compra,18.8952
4/10/2006,Compra,18.8952
4/11/2006,Compra,18.8952
4/17/2006,Compra,18.8952
4/18/2006,Compra,18.8952
4/19/2006,Compra,18.8952
4/20/2006,Compra,18.8952
4/21/2006,Compra,18.8952
4/24/2006,Compra,18.8952
4/25/2006,Compra,18.8952
4/26/2006,Compra,18.8952
4/27/2006,Compra,18.8953
4/28/2006,Compra,18.8952
5/2/2006,Compra,18.8952
5/3/2006,Compra,18.8952
5/4/2006,Compra,18.8953
5/5/2006,Compra,18.8952
5/8/2006,Compra,18.8952
5/9/2006,Compra,18.8952
5/10/2006,Compra,18.8952
5/11/2006,Compra,18.8952
5/12/2006,Compra,18.8952
5/15/2006,Compra,18.8954
5/16/2006,Compra,18.8952
5/17/2006,Compra,18.8952
5/18/2006,Compra,18.8952
5/19/2006,Compra,18.8952
5/22/2006,Compra,18.8952
5/23/2006,Compra,18.8952
5/24/2006,Compra,18.8952
5/25/2006,Compra,18.8952
5/26/2006,Compra,18.8952
5/29/2006,Compra,18.8951
5/30/2006,Compra,18.8952
5/31/2006,Compra,18.8952
6/1/2006,Compra,18.8952
6/2/2006,Compra,18.8952
6/5/2006,Compra,18.8952
6/6/2006,Compra,18.8952
6/7/2006,Compra,18.8952
6/8/2006,Compra,18.8953
6/9/2006,Compra,18.8952
6/12/2006,Compra,18.8952
6/13/2006,Compra,18.8953
6/14/2006,Compra,18.8952
6/15/2006,Compra,18.8952
6/16/2006,Compra,18.8953
6/19/2006,Compra,18.8952
6/20/2006,Compra,18.8952
6/21/2006,Compra,18.8952
6/22/2006,Compra,18.8952
6/23/2006,Compra,18.8952
6/26/2006,Compra,18.8952
6/27/2006,Compra,18.8952
6/28/2006,Compra,18.8952
6/29/2006,Compra,18.8952
6/30/2006,Compra,18.8952
7/3/2006,Compra,18.8952
7/4/2006,Compra,18.8952
7/5/2006,Compra,18.8952
7/6/2006,Compra,18.8952
7/7/2006,Compra,18.8952
7/10/2006,Compra,18.8952
7/11/2006,Compra,18.8952
7/12/2006,Compra,18.8952
7/13/2006,Compra,18.8952
7/14/2006,Compra,18.8952
7/17/2006,Compra,18.8951
7/18/2006,Compra,18.8952
7/19/2006,Compra,18.8952
7/20/2006,Compra,18.8952
7/21/2006,Compra,18.8951
7/24/2006,Compra,18.8952
7/25/2006,Compra,18.8951
7/26/2006,Compra,18.8952
7/27/2006,Compra,18.8952
7/28/2006,Compra,18.8952
7/31/2006,Compra,18.8952
8/1/2006,Compra,18.8951
8/2/2006,Compra,18.8952
8/3/2006,Compra,18.8952
8/4/2006,Compra,18.8952
8/7/2006,Compra,18.8951
8/8/2006,Compra,18.8952
8/9/2006,Compra,18.8952
8/10/2006,Compra,18.8952
8/11/2006,Compra,18.8952
8/14/2006,Compra,18.8952
8/15/2006,Compra,18.8952
8/16/2006,Compra,18.8952
8/17/2006,Compra,18.8952
8/18/2006,Compra,18.8952
8/21/2006,Compra,18.8952
8/22/2006,Compra,18.8952
8/23/2006,Compra,18.8952
8/24/2006,Compra,18.8952
8/25/2006,Compra,18.8952
8/28/2006,Compra,18.8952
8/29/2006,Compra,18.8952
8/30/2006,Compra,18.8952
8/31/2006,Compra,18.8952
9/1/2006,Compra,18.8952
9/4/2006,Compra,18.8952
9/5/2006,Compra,18.8952
9/6/2006,Compra,18.8952
9/7/2006,Compra,18.8952
9/8/2006,Compra,18.8952
9/11/2006,Compra,18.8952
9/12/2006,Compra,18.8952
9/13/2006,Compra,18.8951
9/14/2006,Compra,18.8952
9/18/2006,Compra,18.8952
9/19/2006,Compra,18.8952
9/20/2006,Compra,18.8951
9/21/2006,Compra,18.8951
9/22/2006,Compra,18.8952
9/25/2006,Compra,18.8952
9/26/2006,Compra,18.8951
9/27/2006,Compra,18.8951
9/28/2006,Compra,18.8952
9/29/2006,Compra,18.8951
10/2/2006,Compra,18.8952
10/3/2006,Compra,18.8952
10/4/2006,Compra,18.8951
10/5/2006,Compra,18.8952
10/6/2006,Compra,18.8951
10/10/2006,Compra,18.8952
10/11/2006,Compra,18.8952
10/12/2006,Compra,18.8951
10/13/2006,Compra,18.8952
10/17/2006,Compra,18.8952
10/18/2006,Compra,18.8952
10/19/2006,Compra,18.8951
10/20/2006,Compra,18.8952
10/23/2006,Compra,18.8951
10/24/2006,Compra,18.8951
10/25/2006,Compra,18.8952
10/26/2006,Compra,18.8952
10/27/2006,Compra,18.8951
10/30/2006,Compra,18.8951
10/31/2006,Compra,18.8952
11/1/2006,Compra,18.8952
11/2/2006,Compra,18.8952
11/3/2006,Compra,18.8952
11/6/2006,Compra,18.8952
11/7/2006,Compra,18.8951
11/8/2006,Compra,18.8952
11/9/2006,Compra,18.8952
11/10/2006,Compra,18.8952
11/13/2006,Compra,18.8952
11/14/2006,Compra,18.8952
11/15/2006,Compra,18.8951
11/16/2006,Compra,18.8952
11/17/2006,Compra,18.8951
11/20/2006,Compra,18.8951
11/21/2006,Compra,18.8951
11/22/2006,Compra,18.8952
11/23/2006,Compra,18.8951
11/24/2006,Compra,18.8951
11/27/2006,Compra,18.8952
11/28/2006,Compra,18.8951
11/29/2006,Compra,18.8951
11/30/2006,Compra,18.8951
12/1/2006,Compra,18.8951
12/4/2006,Compra,18.8952
12/5/2006,Compra,18.8952
12/6/2006,Compra,18.8952
12/7/2006,Compra,18.8952
12/8/2006,Compra,18.8952
12/11/2006,Compra,18.8951
12/12/2006,Compra,18.8951
12/13/2006,Compra,18.8951
12/14/2006,Compra,18.8951
12/15/2006,Compra,18.8951
12/18/2006,Compra,18.8952
12/19/2006,Compra,18.8951
12/20/2006,Compra,18.8952
12/21/2006,Compra,18.8951
12/22/2006,Compra,18.8951
12/23/2006,Compra,18.8951
12/24/2006,Compra,18.8951
12/25/2006,Compra,18.8951
12/26/2006,Compra,18.8952
1/2/2007,Compra,18.8951
1/3/2007,Compra,18.8951
1/4/2007,Compra,18.8951
1/5/2007,Compra,18.8951
1/8/2007,Compra,18.8951
1/9/2007,Compra,18.8951
1/10/2007,Compra,18.8951
1/11/2007,Compra,18.8951
1/12/2007,Compra,18.8951
1/15/2007,Compra,18.8951
1/16/2007,Compra,18.8951
1/17/2007,Compra,18.8951
1/18/2007,Compra,18.8951
1/19/2007,Compra,18.8951
1/22/2007,Compra,18.8951
1/23/2007,Compra,18.8951
1/24/2007,Compra,18.8951
1/25/2007,Compra,18.8951
1/26/2007,Compra,18.8951
1/29/2007,Compra,18.8951
1/30/2007,Compra,18.8951
1/31/2007,Compra,18.8951
2/1/2007,Compra,18.8951
2/2/2007,Compra,18.8951
2/5/2007,Compra,18.8951
2/6/2007,Compra,18.8951
2/7/2007,Compra,18.8951
2/8/2007,Compra,18.8951
2/9/2007,Compra,18.8951
